age,gender,location,marital_status,plan_type,monthly_value,contract_duration_months,payment_method,avg_monthly_minutes,data_usage_gb,num_services,num_complaints,support_calls,service_failures,last_interaction_days,app_usage_score,total_spent,late_payments,churn
33,Feminino,Urbano,Divorciado,Mensal,172.48,32,Cartão de Crédito,431.36,99.29,4,3,5,2,104,3.3,5519.36,0,0
57,Feminino,Subúrbio,Divorciado,Semestral,124.23,3,Cartão de Crédito,545.31,30.57,1,1,7,2,54,2.2,372.69,0,0
64,Masculino,Urbano,Casado,Mensal,186.9,4,Cartão de Crédito,729.55,5.42,2,2,8,0,172,2.2,747.6,0,0
36,Feminino,Subúrbio,Divorciado,Anual,133.62,47,Cartão de Crédito,766.88,14.85,1,3,3,0,32,3.7,6280.14,1,1
61,Feminino,Urbano,Divorciado,Mensal,92.53,14,Cartão de Crédito,153.39,30.25,2,1,5,0,7,1.7,1295.42,0,1
35,Masculino,Subúrbio,Casado,Semestral,75.74,36,Débito Automático,1290.16,53.35,1,0,1,0,141,3.9,2726.64,1,0
35,Feminino,Urbano,Casado,Mensal,97.25,46,Débito Automático,1418.19,79.12,1,0,2,0,177,2.0,4473.5,0,0
32,Feminino,Urbano,Casado,Semestral,39.37,38,Cartão de Crédito,1328.49,45.95,3,0,7,0,42,1.3,1496.06,1,0
30,Feminino,Subúrbio,Casado,Semestral,124.64,45,Boleto Bancário,1070.06,15.12,4,0,0,0,169,4.9,5608.8,0,0
50,Masculino,Urbano,Solteiro,Mensal,170.67,45,Boleto Bancário,699.18,34.28,4,0,4,2,46,1.4,7680.15,1,0
59,Masculino,Rural,Solteiro,Anual,114.33,25,Débito Automático,1254.4,43.78,4,0,2,0,115,1.7,2858.25,0,0
61,Feminino,Urbano,Solteiro,Anual,157.84,38,Boleto Bancário,928.77,21.94,2,0,9,0,156,1.9,5997.92,1,0
22,Feminino,Urbano,Solteiro,Mensal,134.21,9,Cartão de Crédito,598.9,19.18,3,2,0,0,99,4.0,1207.89,0,0
18,Feminino,Urbano,Casado,Semestral,194.54,18,Débito Automático,714.13,63.55,2,0,2,0,47,1.3,3501.72,1,1
31,Masculino,Urbano,Solteiro,Mensal,168.48,9,Débito Automático,181.8,58.4,1,0,0,0,105,2.5,1516.32,0,0
44,Feminino,Urbano,Casado,Mensal,169.0,30,Boleto Bancário,708.01,32.57,2,0,4,0,170,4.3,5070.0,0,0
49,Masculino,Urbano,Casado,Mensal,120.66,8,Cartão de Crédito,297.88,87.33,2,0,8,0,107,3.7,965.28,0,0
62,Feminino,Subúrbio,Solteiro,Mensal,46.28,27,Débito Automático,170.45,14.06,2,3,9,0,70,2.1,1249.56,0,0
40,Masculino,Urbano,Solteiro,Anual,142.94,36,Cartão de Crédito,616.78,84.18,2,0,3,0,168,3.4,5145.84,0,0
61,Masculino,Subúrbio,Divorciado,Semestral,92.43,24,Débito Automático,1340.46,12.41,2,0,8,0,92,1.4,2218.32,0,0
19,Feminino,Subúrbio,Casado,Semestral,69.59,37,Cartão de Crédito,1251.81,54.16,2,0,2,0,138,3.3,2574.83,0,0
37,Masculino,Rural,Casado,Semestral,112.26,39,Cartão de Crédito,869.47,95.4,3,0,1,2,174,3.4,4378.14,0,0
18,Feminino,Urbano,Casado,Mensal,134.42,36,Cartão de Crédito,1327.67,78.26,3,0,6,0,32,3.6,4839.12,0,0
48,Masculino,Subúrbio,Solteiro,Mensal,179.29,23,Cartão de Crédito,1047.84,90.7,3,2,1,0,8,1.2,4123.67,0,0
23,Masculino,Urbano,Solteiro,Anual,119.97,1,Cartão de Crédito,1291.58,51.73,4,0,7,2,132,3.0,119.97,0,0
40,Masculino,Urbano,Solteiro,Mensal,148.52,23,Boleto Bancário,1065.86,93.53,4,0,3,0,161,1.9,3415.96,0,0
64,Feminino,Rural,Divorciado,Semestral,191.63,45,Cartão de Crédito,527.51,79.17,1,1,1,1,80,2.7,8623.35,0,1
66,Masculino,Urbano,Solteiro,Semestral,141.55,46,Boleto Bancário,1117.42,58.16,2,0,1,0,124,1.9,6511.3,0,0
63,Feminino,Urbano,Casado,Semestral,89.5,25,Débito Automático,1476.86,5.1,4,0,8,0,161,2.1,2237.5,0,0
45,Feminino,Subúrbio,Solteiro,Anual,199.54,3,Débito Automático,90.65,16.06,4,0,1,0,171,2.3,598.62,0,0
58,Masculino,Urbano,Divorciado,Semestral,150.07,45,Boleto Bancário,703.55,73.08,2,0,9,0,3,2.5,6753.15,0,1
48,Feminino,Urbano,Casado,Mensal,190.39,2,Débito Automático,155.97,64.27,4,1,0,0,169,2.6,380.78,0,1
19,Feminino,Urbano,Divorciado,Mensal,153.64,27,Cartão de Crédito,1250.68,43.59,2,0,0,2,32,2.0,4148.28,0,0
55,Feminino,Urbano,Solteiro,Mensal,135.34,9,Débito Automático,697.83,20.18,4,0,1,0,113,1.9,1218.06,0,0
51,Masculino,Urbano,Divorciado,Semestral,192.35,28,Débito Automático,847.73,80.6,3,0,6,0,50,2.1,5385.8,0,0
31,Feminino,Subúrbio,Solteiro,Anual,58.89,7,Boleto Bancário,103.28,99.58,1,0,1,0,137,3.8,412.23,0,0
44,Masculino,Urbano,Casado,Semestral,49.08,39,Débito Automático,1320.15,46.84,3,0,6,1,142,3.0,1914.12,0,0
22,Feminino,Urbano,Solteiro,Semestral,93.73,23,Cartão de Crédito,143.38,32.95,4,2,6,0,24,1.1,2155.79,0,0
68,Masculino,Urbano,Divorciado,Mensal,116.98,24,Débito Automático,329.97,47.32,4,0,2,0,174,1.0,2807.52,0,0
46,Feminino,Subúrbio,Casado,Mensal,181.34,33,Débito Automático,1498.56,56.17,4,0,2,0,2,1.8,5984.22,1,1
44,Masculino,Urbano,Casado,Anual,156.68,17,Débito Automático,515.16,15.6,3,3,0,0,66,3.2,2663.56,0,0
69,Feminino,Subúrbio,Casado,Mensal,66.08,34,Cartão de Crédito,1266.18,8.22,1,0,7,0,139,3.2,2246.72,0,0
66,Feminino,Subúrbio,Casado,Mensal,188.6,38,Débito Automático,420.39,93.76,2,2,7,0,101,3.6,7166.8,1,0
67,Feminino,Urbano,Solteiro,Mensal,33.79,24,Cartão de Crédito,1495.8,76.97,2,0,9,0,22,3.2,810.96,0,0
31,Feminino,Subúrbio,Casado,Mensal,159.85,33,Boleto Bancário,852.39,62.37,1,5,8,0,22,4.0,5275.05,1,0
45,Masculino,Subúrbio,Solteiro,Semestral,143.19,18,Débito Automático,838.99,88.97,2,0,0,0,60,3.9,2577.42,0,0
61,Feminino,Subúrbio,Divorciado,Anual,141.42,9,Débito Automático,185.9,34.23,2,0,6,1,24,1.5,1272.78,0,0
41,Feminino,Subúrbio,Divorciado,Semestral,95.85,37,Boleto Bancário,698.24,20.48,2,1,9,0,149,4.4,3546.45,0,1
67,Feminino,Urbano,Casado,Semestral,92.65,10,Débito Automático,215.27,16.48,3,0,5,0,72,2.8,926.5,0,0
24,Feminino,Urbano,Divorciado,Mensal,171.79,9,Cartão de Crédito,374.96,6.04,2,0,4,0,74,3.7,1546.11,0,0
41,Feminino,Urbano,Solteiro,Mensal,173.26,9,Boleto Bancário,841.89,84.77,4,0,5,0,23,4.2,1559.34,0,0
32,Feminino,Subúrbio,Solteiro,Anual,105.02,25,Cartão de Crédito,580.62,73.16,4,0,7,0,55,3.0,2625.5,0,0
30,Masculino,Urbano,Casado,Semestral,99.22,15,Débito Automático,254.3,44.81,1,0,7,0,156,4.9,1488.3,1,1
41,Feminino,Urbano,Divorciado,Semestral,88.11,12,Boleto Bancário,775.31,64.31,1,0,6,0,146,2.0,1057.32,0,0
21,Feminino,Subúrbio,Solteiro,Mensal,154.37,40,Boleto Bancário,506.24,57.08,1,0,5,0,84,2.0,6174.8,0,0
42,Masculino,Urbano,Casado,Mensal,188.28,5,Débito Automático,173.85,79.26,2,2,5,0,18,1.3,941.4,0,1
53,Feminino,Subúrbio,Casado,Anual,196.92,42,Cartão de Crédito,745.48,43.72,4,1,8,0,105,3.9,8270.64,0,0
28,Masculino,Subúrbio,Solteiro,Semestral,140.91,33,Cartão de Crédito,1114.47,14.51,1,1,1,0,133,2.2,4650.03,0,0
61,Masculino,Urbano,Divorciado,Mensal,82.65,5,Cartão de Crédito,1332.7,54.61,4,0,6,0,1,2.2,413.25,0,0
47,Feminino,Urbano,Solteiro,Mensal,115.16,31,Cartão de Crédito,698.48,72.95,4,2,9,1,17,3.9,3569.96,0,1
61,Masculino,Subúrbio,Solteiro,Semestral,127.99,45,Cartão de Crédito,685.71,54.85,4,3,3,0,155,2.6,5759.55,0,0
32,Masculino,Urbano,Divorciado,Anual,123.45,19,Boleto Bancário,768.26,24.73,4,0,2,1,168,3.8,2345.55,0,0
69,Feminino,Urbano,Divorciado,Mensal,65.03,38,Cartão de Crédito,1429.37,37.33,1,0,2,0,75,3.3,2471.14,0,0
56,Masculino,Subúrbio,Divorciado,Semestral,163.86,46,Débito Automático,188.4,75.7,1,0,5,0,18,3.3,7537.56,1,0
46,Feminino,Urbano,Casado,Mensal,79.23,27,Débito Automático,1200.75,65.29,2,0,9,0,21,2.6,2139.21,1,0
42,Feminino,Urbano,Solteiro,Mensal,39.6,14,Cartão de Crédito,1326.16,88.63,2,0,3,1,51,4.7,554.4,0,0
22,Feminino,Subúrbio,Casado,Mensal,141.94,37,Boleto Bancário,399.93,57.55,4,0,8,0,60,1.8,5251.78,0,0
37,Feminino,Urbano,Divorciado,Semestral,180.85,8,Boleto Bancário,132.67,6.59,4,1,1,0,79,3.5,1446.8,1,0
60,Feminino,Urbano,Solteiro,Mensal,56.36,4,Débito Automático,750.97,16.81,2,4,9,0,76,3.7,225.44,0,1
36,Feminino,Subúrbio,Casado,Anual,93.51,10,Boleto Bancário,412.63,69.65,2,1,4,0,59,3.8,935.1,0,0
64,Masculino,Urbano,Casado,Mensal,127.91,42,Boleto Bancário,938.54,76.65,1,0,2,1,60,2.5,5372.22,0,1
29,Masculino,Urbano,Divorciado,Mensal,78.75,47,Débito Automático,397.44,47.46,3,0,1,0,64,3.2,3701.25,0,0
34,Feminino,Subúrbio,Solteiro,Semestral,187.98,23,Débito Automático,710.88,40.17,2,0,0,0,65,3.3,4323.54,0,0
18,Feminino,Rural,Solteiro,Mensal,186.19,5,Débito Automático,1293.52,53.19,4,1,3,1,30,1.7,930.95,0,0
59,Masculino,Urbano,Divorciado,Semestral,111.77,40,Cartão de Crédito,900.9,37.72,2,0,4,0,135,2.8,4470.8,0,0
45,Masculino,Rural,Casado,Mensal,160.41,24,Boleto Bancário,380.47,40.23,2,0,2,0,58,4.9,3849.84,0,0
26,Feminino,Urbano,Solteiro,Mensal,174.31,45,Boleto Bancário,164.41,36.13,4,1,7,0,7,3.9,7843.95,0,1
50,Feminino,Subúrbio,Divorciado,Mensal,93.64,12,Cartão de Crédito,1146.2,50.71,2,0,0,0,83,1.1,1123.68,0,0
44,Masculino,Subúrbio,Divorciado,Mensal,198.46,35,Débito Automático,99.66,37.18,1,0,8,0,121,2.6,6946.1,0,1
30,Masculino,Urbano,Solteiro,Mensal,68.84,31,Cartão de Crédito,929.94,7.2,1,2,6,0,127,2.8,2134.04,0,0
69,Feminino,Subúrbio,Solteiro,Semestral,166.35,7,Boleto Bancário,542.32,35.62,4,0,0,0,48,3.5,1164.45,0,0
34,Masculino,Subúrbio,Solteiro,Anual,156.68,6,Boleto Bancário,428.68,21.55,4,0,9,0,66,2.2,940.08,0,0
24,Feminino,Urbano,Casado,Anual,180.6,24,Débito Automático,304.55,62.82,3,2,5,0,80,1.3,4334.4,0,0
28,Masculino,Subúrbio,Casado,Mensal,135.35,43,Cartão de Crédito,904.85,44.19,1,0,7,0,86,3.8,5820.05,0,0
48,Feminino,Subúrbio,Divorciado,Semestral,154.9,8,Cartão de Crédito,1220.54,60.06,3,0,0,0,13,1.1,1239.2,0,0
43,Feminino,Urbano,Casado,Anual,86.35,31,Boleto Bancário,635.25,72.8,4,0,1,0,167,5.0,2676.85,0,0
32,Feminino,Subúrbio,Casado,Mensal,114.11,15,Débito Automático,451.79,44.78,2,0,3,0,87,3.6,1711.65,0,0
44,Feminino,Rural,Solteiro,Semestral,150.9,40,Débito Automático,112.35,97.26,3,0,0,0,57,4.0,6036.0,0,0
57,Masculino,Urbano,Solteiro,Semestral,95.41,34,Cartão de Crédito,920.87,26.32,3,0,1,0,71,3.6,3243.94,0,0
33,Feminino,Urbano,Divorciado,Semestral,64.81,4,Cartão de Crédito,1070.11,17.99,2,0,9,0,146,3.1,259.24,1,0
32,Masculino,Urbano,Divorciado,Semestral,192.47,2,Boleto Bancário,929.1,54.01,2,0,9,0,108,2.3,384.94,1,0
48,Masculino,Subúrbio,Solteiro,Mensal,139.57,16,Cartão de Crédito,60.07,13.32,1,0,1,0,125,1.1,2233.12,1,0
52,Masculino,Subúrbio,Solteiro,Mensal,97.57,30,Débito Automático,651.05,87.62,2,0,2,1,160,1.7,2927.1,1,0
43,Feminino,Subúrbio,Casado,Semestral,32.39,17,Débito Automático,740.61,12.89,1,0,8,1,165,2.1,550.63,1,0
21,Feminino,Rural,Divorciado,Mensal,67.84,24,Débito Automático,1430.54,32.91,1,0,6,0,173,2.3,1628.16,0,0
53,Masculino,Subúrbio,Solteiro,Anual,172.93,35,Cartão de Crédito,1458.01,81.28,2,0,2,0,53,3.4,6052.55,0,0
52,Masculino,Subúrbio,Solteiro,Mensal,98.19,25,Cartão de Crédito,1145.75,79.88,1,0,9,0,41,4.5,2454.75,0,0
57,Feminino,Urbano,Divorciado,Semestral,33.13,42,Boleto Bancário,305.98,18.68,1,0,4,0,45,3.4,1391.46,0,0
65,Feminino,Urbano,Divorciado,Anual,187.93,22,Cartão de Crédito,379.54,72.86,3,2,7,0,58,2.0,4134.46,1,1
63,Masculino,Subúrbio,Divorciado,Anual,78.88,14,Débito Automático,1054.09,80.36,4,2,0,0,108,2.1,1104.32,0,0
69,Feminino,Urbano,Divorciado,Anual,54.49,44,Cartão de Crédito,989.06,84.63,4,0,0,0,16,3.8,2397.56,0,0
69,Masculino,Urbano,Divorciado,Mensal,177.5,23,Débito Automático,346.79,81.77,2,0,2,2,110,1.8,4082.5,0,0
67,Feminino,Rural,Solteiro,Mensal,75.67,21,Boleto Bancário,1378.09,42.48,1,4,6,0,171,2.4,1589.07,0,0
21,Masculino,Urbano,Casado,Semestral,159.07,12,Débito Automático,1178.93,31.43,1,0,1,0,150,3.1,1908.84,0,0
68,Feminino,Subúrbio,Casado,Mensal,72.57,32,Débito Automático,484.36,27.32,4,1,1,1,153,3.8,2322.24,0,0
29,Masculino,Subúrbio,Casado,Semestral,121.69,30,Cartão de Crédito,495.59,7.47,2,0,3,0,96,4.2,3650.7,0,1
65,Feminino,Subúrbio,Solteiro,Mensal,152.21,34,Débito Automático,1353.8,68.03,1,2,5,0,107,2.2,5175.14,0,1
24,Feminino,Rural,Divorciado,Anual,168.16,11,Boleto Bancário,985.06,92.1,4,1,5,0,31,3.4,1849.76,1,0
49,Feminino,Subúrbio,Solteiro,Anual,93.78,31,Cartão de Crédito,457.72,74.8,2,0,7,0,109,1.8,2907.18,0,0
35,Feminino,Urbano,Casado,Mensal,66.87,44,Cartão de Crédito,891.46,94.66,2,0,8,0,168,3.7,2942.28,0,0
58,Masculino,Urbano,Divorciado,Semestral,32.3,20,Boleto Bancário,1482.89,41.23,2,0,0,1,112,4.8,646.0,0,0
56,Masculino,Urbano,Casado,Mensal,114.04,26,Débito Automático,851.3,91.05,1,0,8,0,19,3.8,2965.04,0,0
52,Masculino,Urbano,Casado,Mensal,68.59,27,Débito Automático,1344.55,8.64,2,1,2,1,122,2.1,1851.93,1,0
69,Masculino,Urbano,Divorciado,Semestral,102.86,18,Cartão de Crédito,229.08,43.76,2,0,4,0,79,2.9,1851.48,0,1
18,Feminino,Urbano,Solteiro,Mensal,195.7,47,Débito Automático,255.45,33.3,1,0,2,0,122,4.5,9197.9,1,0
44,Masculino,Subúrbio,Divorciado,Mensal,89.85,40,Cartão de Crédito,1048.77,58.76,1,0,0,0,163,4.7,3594.0,1,0
51,Feminino,Urbano,Casado,Mensal,39.61,37,Cartão de Crédito,911.9,45.93,2,0,2,0,20,5.0,1465.57,0,0
30,Feminino,Urbano,Solteiro,Semestral,146.99,7,Débito Automático,869.55,53.99,4,0,2,0,135,4.1,1028.93,1,0
50,Feminino,Urbano,Divorciado,Semestral,79.64,10,Cartão de Crédito,614.84,70.52,1,2,1,0,13,3.0,796.4,1,0
63,Masculino,Subúrbio,Divorciado,Anual,40.72,17,Boleto Bancário,960.96,78.86,2,0,9,0,123,1.2,692.24,0,0
19,Masculino,Urbano,Solteiro,Mensal,157.1,39,Boleto Bancário,1036.3,27.63,4,0,1,0,174,1.3,6126.9,0,0
66,Masculino,Urbano,Solteiro,Mensal,82.2,14,Boleto Bancário,1402.95,7.09,4,0,8,0,37,3.9,1150.8,0,1
47,Feminino,Urbano,Solteiro,Mensal,179.58,33,Débito Automático,1144.08,22.23,1,0,3,0,149,3.2,5926.14,0,0
52,Feminino,Urbano,Casado,Mensal,181.51,20,Débito Automático,1094.49,67.65,4,0,5,1,62,1.1,3630.2,0,0
69,Feminino,Urbano,Casado,Mensal,146.05,2,Débito Automático,1482.71,8.96,3,0,1,2,24,4.2,292.1,0,0
47,Feminino,Urbano,Solteiro,Anual,54.99,17,Débito Automático,64.41,86.52,4,0,2,0,159,4.3,934.83,0,0
23,Feminino,Urbano,Divorciado,Semestral,122.69,38,Débito Automático,921.17,48.04,3,0,9,2,71,1.5,4662.22,0,0
26,Masculino,Urbano,Casado,Mensal,117.99,19,Cartão de Crédito,332.67,14.74,2,0,9,0,50,2.1,2241.81,0,0
64,Feminino,Subúrbio,Solteiro,Anual,70.95,2,Débito Automático,759.68,99.17,2,0,4,0,23,4.6,141.9,1,0
26,Masculino,Rural,Divorciado,Mensal,35.22,2,Cartão de Crédito,245.25,80.99,2,3,7,0,174,1.5,70.44,0,0
48,Feminino,Subúrbio,Divorciado,Anual,199.41,27,Boleto Bancário,471.4,84.04,2,1,4,0,135,2.0,5384.07,0,0
47,Masculino,Urbano,Casado,Mensal,188.91,6,Cartão de Crédito,1487.06,28.96,2,0,3,0,6,1.6,1133.46,0,0
47,Masculino,Urbano,Casado,Anual,147.28,4,Boleto Bancário,732.36,48.54,4,0,2,1,29,1.2,589.12,1,0
56,Masculino,Subúrbio,Casado,Mensal,151.78,29,Cartão de Crédito,1464.18,25.13,3,0,0,0,71,2.9,4401.62,0,0
59,Masculino,Urbano,Solteiro,Mensal,110.13,4,Débito Automático,1181.95,11.65,4,0,8,0,142,3.3,440.52,1,1
35,Masculino,Urbano,Solteiro,Mensal,191.38,22,Débito Automático,466.36,22.8,3,0,2,0,36,2.3,4210.36,0,0
51,Feminino,Subúrbio,Casado,Mensal,80.66,32,Débito Automático,75.92,37.62,3,0,5,0,156,4.9,2581.12,1,0
38,Feminino,Urbano,Casado,Anual,84.78,12,Boleto Bancário,343.52,35.62,4,0,6,0,172,2.8,1017.36,0,0
69,Feminino,Subúrbio,Divorciado,Mensal,64.25,26,Cartão de Crédito,738.78,14.54,1,0,5,0,128,4.3,1670.5,0,0
50,Feminino,Urbano,Divorciado,Mensal,130.93,27,Boleto Bancário,1215.48,39.19,1,0,1,1,69,3.2,3535.11,0,0
45,Masculino,Urbano,Solteiro,Mensal,96.81,46,Cartão de Crédito,969.51,74.63,4,0,3,1,93,4.5,4453.26,0,0
38,Masculino,Urbano,Divorciado,Semestral,68.42,33,Cartão de Crédito,1128.06,52.91,4,3,3,0,121,4.6,2257.86,0,0
59,Feminino,Urbano,Solteiro,Semestral,110.5,43,Boleto Bancário,161.51,59.99,4,0,8,0,84,4.7,4751.5,0,0
22,Feminino,Subúrbio,Casado,Semestral,149.38,16,Cartão de Crédito,622.06,95.7,3,0,3,0,168,3.2,2390.08,0,0
50,Masculino,Urbano,Casado,Mensal,113.36,7,Cartão de Crédito,261.21,26.66,2,0,2,0,166,3.5,793.52,0,0
53,Feminino,Urbano,Divorciado,Mensal,161.62,16,Débito Automático,597.37,72.15,2,2,3,0,21,2.6,2585.92,0,1
27,Masculino,Rural,Casado,Mensal,147.47,20,Boleto Bancário,861.9,21.06,2,0,9,0,25,3.0,2949.4,0,0
41,Feminino,Urbano,Divorciado,Semestral,67.34,2,Cartão de Crédito,548.89,26.94,4,2,0,1,177,4.1,134.68,0,0
27,Feminino,Subúrbio,Divorciado,Mensal,114.33,45,Débito Automático,415.47,30.92,2,1,8,1,63,1.3,5144.85,0,0
54,Masculino,Subúrbio,Casado,Mensal,137.06,42,Boleto Bancário,563.87,83.77,2,0,6,2,41,3.2,5756.52,0,0
34,Masculino,Subúrbio,Casado,Mensal,142.57,27,Cartão de Crédito,319.43,7.26,2,2,0,0,35,3.5,3849.39,0,0
58,Feminino,Urbano,Divorciado,Semestral,125.88,3,Cartão de Crédito,1295.33,6.91,3,0,9,0,11,4.4,377.64,0,0
20,Masculino,Rural,Divorciado,Semestral,115.44,5,Cartão de Crédito,1314.29,52.43,2,3,3,0,163,2.8,577.2,0,0
68,Masculino,Urbano,Solteiro,Mensal,194.33,11,Débito Automático,1413.83,52.68,2,1,5,0,71,3.2,2137.63,0,0
68,Feminino,Rural,Divorciado,Semestral,180.88,38,Boleto Bancário,805.72,68.76,4,1,4,0,141,3.4,6873.44,0,0
55,Masculino,Urbano,Solteiro,Mensal,168.73,42,Débito Automático,796.44,92.34,2,5,1,0,133,4.9,7086.66,0,0
67,Feminino,Subúrbio,Divorciado,Anual,185.42,23,Boleto Bancário,712.72,88.93,4,2,4,1,93,3.2,4264.66,0,0
40,Feminino,Urbano,Solteiro,Semestral,175.58,17,Débito Automático,677.95,99.02,3,0,5,0,139,4.9,2984.86,0,0
30,Masculino,Subúrbio,Solteiro,Mensal,67.36,29,Boleto Bancário,1250.44,85.64,1,0,0,0,95,4.6,1953.44,0,1
62,Masculino,Urbano,Divorciado,Anual,165.06,27,Débito Automático,1258.86,30.89,3,3,5,0,168,1.4,4456.62,0,0
18,Feminino,Urbano,Divorciado,Semestral,117.74,8,Débito Automático,262.81,72.98,1,1,2,0,67,1.6,941.92,0,0
35,Masculino,Subúrbio,Casado,Semestral,95.44,27,Débito Automático,1429.15,99.62,1,0,6,0,122,1.8,2576.88,1,0
40,Masculino,Urbano,Divorciado,Anual,89.95,38,Boleto Bancário,175.73,63.03,3,0,2,0,63,1.4,3418.1,0,0
43,Masculino,Urbano,Divorciado,Mensal,117.56,16,Cartão de Crédito,1373.79,7.43,3,2,1,1,96,1.7,1880.96,0,0
26,Masculino,Urbano,Divorciado,Mensal,99.44,2,Débito Automático,636.41,42.82,2,0,8,0,115,4.5,198.88,0,0
59,Feminino,Urbano,Solteiro,Semestral,142.74,5,Boleto Bancário,693.32,95.57,2,0,4,1,43,1.4,713.7,0,1
35,Masculino,Urbano,Solteiro,Mensal,178.83,32,Boleto Bancário,1151.5,52.05,1,0,4,0,172,3.8,5722.56,0,0
43,Feminino,Urbano,Casado,Mensal,84.42,2,Cartão de Crédito,103.58,77.46,3,0,4,0,47,4.1,168.84,0,1
42,Feminino,Subúrbio,Divorciado,Mensal,116.02,33,Débito Automático,333.32,28.57,2,0,8,0,84,3.4,3828.66,0,0
60,Feminino,Urbano,Solteiro,Mensal,97.86,5,Cartão de Crédito,1220.2,79.1,3,1,3,0,86,4.9,489.3,0,0
22,Feminino,Subúrbio,Divorciado,Semestral,171.9,12,Boleto Bancário,645.32,63.84,4,0,7,0,25,3.1,2062.8,0,0
24,Feminino,Urbano,Casado,Anual,179.6,6,Débito Automático,1392.45,91.66,2,0,3,0,138,1.6,1077.6,0,0
35,Feminino,Subúrbio,Casado,Anual,119.44,15,Boleto Bancário,600.99,76.45,3,0,6,0,158,1.5,1791.6,0,0
41,Feminino,Rural,Solteiro,Semestral,193.03,15,Débito Automático,431.69,73.01,2,0,2,0,19,1.8,2895.45,0,0
45,Masculino,Urbano,Casado,Mensal,105.52,3,Cartão de Crédito,194.46,32.64,4,0,1,0,42,4.7,316.56,0,1
58,Masculino,Urbano,Casado,Mensal,49.62,26,Débito Automático,1012.2,10.23,4,0,2,1,134,2.6,1290.12,0,1
61,Masculino,Subúrbio,Solteiro,Anual,74.16,14,Boleto Bancário,97.59,14.29,1,0,4,0,145,3.3,1038.24,0,0
31,Masculino,Urbano,Divorciado,Anual,78.97,26,Boleto Bancário,1040.55,6.65,4,0,1,0,80,2.6,2053.22,0,0
64,Feminino,Rural,Casado,Mensal,166.16,2,Boleto Bancário,65.89,43.43,4,0,0,0,111,3.8,332.32,0,1
68,Feminino,Urbano,Solteiro,Mensal,124.15,11,Boleto Bancário,1012.95,23.62,2,2,6,0,20,4.3,1365.65,0,0
39,Masculino,Subúrbio,Casado,Mensal,121.83,39,Boleto Bancário,736.31,74.11,2,0,6,0,173,1.6,4751.37,1,0
20,Feminino,Urbano,Divorciado,Mensal,51.34,7,Débito Automático,769.25,23.42,3,0,6,1,91,3.4,359.38,0,1
41,Masculino,Urbano,Divorciado,Semestral,139.8,41,Cartão de Crédito,399.36,32.74,1,1,1,1,39,4.9,5731.8,0,0
27,Masculino,Urbano,Casado,Semestral,86.14,38,Boleto Bancário,578.91,97.28,4,3,5,0,172,4.1,3273.32,0,0
57,Feminino,Urbano,Divorciado,Anual,108.23,20,Boleto Bancário,1428.67,54.3,4,1,1,2,174,2.2,2164.6,1,0
33,Masculino,Urbano,Casado,Semestral,55.21,43,Boleto Bancário,1392.03,60.03,4,0,2,0,146,3.6,2374.03,0,0
20,Masculino,Rural,Divorciado,Mensal,52.29,41,Boleto Bancário,680.87,15.53,1,0,2,0,26,4.2,2143.89,0,0
45,Feminino,Subúrbio,Divorciado,Anual,97.53,5,Cartão de Crédito,179.52,31.85,2,0,8,0,178,4.9,487.65,0,0
22,Masculino,Subúrbio,Divorciado,Semestral,186.67,17,Boleto Bancário,813.21,66.73,4,0,4,0,159,1.2,3173.39,0,0
63,Masculino,Urbano,Divorciado,Semestral,137.07,35,Cartão de Crédito,880.66,64.6,3,0,2,0,123,2.0,4797.45,0,0
46,Feminino,Urbano,Casado,Semestral,194.78,38,Cartão de Crédito,1028.85,43.91,3,0,2,0,108,2.2,7401.64,0,0
21,Masculino,Subúrbio,Solteiro,Mensal,190.41,26,Boleto Bancário,872.29,58.96,4,0,0,0,107,1.2,4950.66,0,0
56,Feminino,Urbano,Divorciado,Mensal,92.54,44,Cartão de Crédito,172.82,55.75,1,0,6,0,88,4.4,4071.76,0,0
43,Feminino,Urbano,Casado,Mensal,151.09,22,Boleto Bancário,885.68,18.37,3,1,1,0,82,1.1,3323.98,0,1
21,Feminino,Subúrbio,Casado,Anual,189.5,25,Cartão de Crédito,416.07,21.26,2,0,5,0,118,1.9,4737.5,0,0
28,Feminino,Subúrbio,Casado,Anual,183.19,43,Cartão de Crédito,580.85,64.63,2,0,3,0,148,2.5,7877.17,0,0
43,Feminino,Subúrbio,Solteiro,Semestral,197.9,45,Cartão de Crédito,153.32,48.16,4,0,8,0,100,4.1,8905.5,0,0
25,Feminino,Urbano,Divorciado,Anual,114.31,37,Boleto Bancário,506.97,45.64,4,0,2,2,52,1.8,4229.47,1,1
65,Feminino,Subúrbio,Casado,Semestral,165.04,4,Débito Automático,1437.06,40.22,3,0,2,0,41,1.8,660.16,0,0
66,Masculino,Urbano,Casado,Semestral,46.08,17,Débito Automático,267.69,60.72,1,1,8,0,37,2.8,783.36,0,0
55,Masculino,Urbano,Solteiro,Semestral,112.55,25,Cartão de Crédito,759.59,73.69,2,0,6,0,158,1.7,2813.75,0,1
55,Masculino,Subúrbio,Divorciado,Mensal,112.11,6,Cartão de Crédito,1106.84,31.86,2,1,7,0,129,1.0,672.66,0,0
